Month;Location;MinTemp;MaxTemp;Rainfall;WindGustSpeed;WindSpeed9am;WindSpeed3pm;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;Cloud3pm;Temp9am;Temp3pm;RainToday;RainTomorrow
10;NorfolkIsland;16.7;20.8;3.4;41;26;24;66;62;1022;1020.9;4;19.5;18.8;Yes;No
10;NorfolkIsland;14.7;19.8;0;30;17;15;47;45;1021.8;1019.5;1;17.8;18.5;No;No
10;NorfolkIsland;11.2;20.6;0;37;15;22;52;57;1018.8;1015.1;-1;17.8;18.9;No;No
10;NorfolkIsland;16;22.3;0;48;24;15;66;81;1014.3;1012;8;20.4;20.7;No;Yes
10;NorfolkIsland;15.3;21.3;13.4;37;24;20;53;53;1016.8;1015.7;1;19.5;20.6;Yes;No
10;NorfolkIsland;16;21.6;0.2;31;15;15;64;64;1020.3;1018.8;-1;19.8;20.5;No;No
10;NorfolkIsland;14.6;21.2;0.6;26;13;13;68;62;1020.5;1018.2;1;18.8;19.9;No;No
10;NorfolkIsland;14.6;21.3;0;30;20;11;66;64;1019.4;1017.4;8;20.1;19.4;No;Yes
10;NorfolkIsland;14.7;21.6;1.4;28;13;19;62;65;1019.9;1018.7;2;20.3;20.8;Yes;Yes
10;NorfolkIsland;15.5;20.6;10;41;24;26;64;59;1021;1019.1;7;19.5;18.9;Yes;No
10;NorfolkIsland;15.3;20.3;0.2;39;24;17;54;46;1019.1;1016.6;2;19.2;18.5;No;No
11;NorfolkIsland;15.4;22;0;41;20;19;61;74;1015.8;1013.5;8;19.6;19.2;No;Yes
11;NorfolkIsland;17.4;20.6;11.4;69;15;15;89;85;1013.6;1010.2;8;20.4;19.9;Yes;Yes
11;NorfolkIsland;16.7;21.5;0.4;48;26;22;61;58;1013.7;1014.4;8;20.1;20.8;No;No
11;NorfolkIsland;14.3;21.6;0;33;13;17;58;58;1019.9;1019.2;-1;20.7;20.6;No;No
11;NorfolkIsland;14.1;21.4;0;35;9;15;60;63;1021.9;1018.4;1;20.3;20.1;No;No
11;NorfolkIsland;16.5;22.9;0;35;13;17;65;61;1017.4;1014.4;7;20.8;20.8;No;No
11;NorfolkIsland;18.5;24.2;0.2;56;35;24;75;81;1011.2;1009.1;8;22.6;21.4;No;Yes
11;NorfolkIsland;19.5;21.4;75;56;20;15;93;96;1009;1008.3;8;21.3;20;Yes;Yes
11;NorfolkIsland;17.7;22;8.4;48;26;28;68;57;1013.7;1012.3;3;20.6;20.9;Yes;No
11;NorfolkIsland;16.5;20.7;1;63;33;39;60;54;1012.4;1012.1;8;19.6;18.4;No;Yes
11;NorfolkIsland;14.2;20.9;1.2;61;31;28;59;58;1017.7;1016.9;8;17.8;20.3;Yes;No
11;NorfolkIsland;15.7;21.1;0;31;13;19;62;67;1020.8;1019.5;-1;19.6;18.9;No;No
11;NorfolkIsland;14.6;21.9;0;30;15;17;67;65;1022.1;1021.2;-1;21;20.4;No;No
11;NorfolkIsland;18.6;23.4;0;54;28;31;68;72;1023.2;1020;8;21.7;20.9;No;No
11;NorfolkIsland;18.5;22.5;0;54;28;30;71;76;1020;1016.8;7;21.2;20.9;No;Yes
11;NorfolkIsland;18.8;23.1;1.8;50;28;24;84;83;1014.2;1011.7;7;21.3;22.3;Yes;Yes
11;NorfolkIsland;17;22.5;33.6;33;17;17;72;71;1016.5;1015.4;1;21.1;22;Yes;No
12;NorfolkIsland;17.8;23.4;0;43;22;24;67;70;1012.9;1011.7;4;22.6;21.5;No;No
12;NorfolkIsland;17.2;22.7;0;33;17;20;65;64;1013.9;1014.2;1;21.5;20.9;No;No
12;NorfolkIsland;16.2;23.1;0;26;15;19;68;63;1016.9;1016.3;1;21.7;21.9;No;No
12;NorfolkIsland;16.5;22.9;0;31;17;20;66;67;1019;1017.5;1;21.3;22.1;No;No
12;NorfolkIsland;16.1;23;0;30;13;19;65;64;1019.4;1018.2;1;21.4;21.5;No;No
12;NorfolkIsland;15.6;23;0;31;17;17;60;65;1020.5;1018.9;1;21.5;21.5;No;No
12;NorfolkIsland;16;23.2;0;28;11;17;64;66;1017.7;1015.4;8;21.4;22.4;No;No
12;NorfolkIsland;19.4;24.5;0;41;24;22;78;82;1012.8;1010.7;8;22.2;22.3;No;Yes
12;NorfolkIsland;16.8;22.8;3;37;19;20;55;59;1021.7;1020.3;8;20;21.3;Yes;No
12;NorfolkIsland;16.3;22.5;0;31;17;17;67;64;1022.5;1020.4;2;20;21.3;No;No
12;NorfolkIsland;15;22.8;0;31;15;17;56;61;1021;1019;8;22.1;20.8;No;No
12;NorfolkIsland;15.7;24.3;0;30;17;15;53;61;1019;1017.9;7;22.4;21.6;No;No
12;NorfolkIsland;17.8;24.9;0.8;30;15;17;77;65;1015.5;1014;6;22.5;23.9;No;No
12;NorfolkIsland;19.8;24.1;0.4;48;26;26;74;81;1015.9;1015;8;22.6;22.8;No;Yes
12;NorfolkIsland;19.6;24.7;1.8;35;19;19;74;69;1015.7;1013.8;8;23;23.2;Yes;No
12;NorfolkIsland;18;24.4;0;33;13;17;77;66;1013.3;1011.6;1;22.4;23.3;No;No
1;Richmond;14.8;29.9;0;30;6;6;67;43;1016.5;1011.9;-1;21.5;29.5;No;No
1;Richmond;14.9;26.6;0;33;4;20;75;53;1013.4;1011.2;1;20.5;25.8;No;No
1;Richmond;18.3;24.3;0;33;11;24;73;78;1015.4;1014.8;8;20.7;20.3;No;Yes
1;Richmond;18.1;22.3;6.6;35;11;11;86;86;1016.6;1015.7;8;20.3;20.9;Yes;Yes
1;Richmond;16.8;19.8;61.2;33;19;22;98;97;1016.6;1014.2;8;17;18.8;Yes;Yes
1;Richmond;16.6;21.2;74;37;19;20;98;97;1013;1011.8;8;16.9;18.3;Yes;Yes
1;Richmond;16.3;25.4;15.2;44;24;24;66;55;1014.5;1015.2;3;20.5;23.8;Yes;No
1;Richmond;12.8;28;0.8;30;6;9;73;43;1020.2;1018.1;-1;18.9;26.6;No;No
1;Richmond;18.9;28.8;0;31;7;15;79;58;1022;1018;-1;20.5;26.5;No;No
1;Richmond;16.2;31.8;0;30;6;11;82;47;1020.6;1016.1;-1;20.8;30.1;No;No
1;Richmond;18.2;36.8;0;35;4;11;77;32;1013.4;1007.9;-1;23.6;36.6;No;No
1;Richmond;19.9;35.7;0;41;7;28;74;49;1010.3;1010.7;-1;25.5;31.7;No;No
1;Richmond;18.3;34;0;28;7;15;76;54;1019.6;1014.9;-1;23;31;No;No
1;Richmond;20.3;40;0;80;15;19;60;34;1011.4;1007.6;8;30.2;35.1;No;Yes
1;Richmond;12.4;23;37.2;50;15;30;93;56;1025.2;1023.7;8;13.4;21.9;Yes;Yes
1;Richmond;13.4;24.1;2.6;39;20;13;74;67;1027.5;1025.8;8;18.6;20.7;Yes;Yes
1;Richmond;14.4;24.9;1.2;26;13;15;68;52;1025.3;1022.1;8;20.5;24.2;Yes;No
1;Richmond;14;29.2;0.2;28;4;13;80;47;1020.9;1016.7;-1;19.8;27.6;No;No
1;Richmond;15.9;34.3;0;24;4;11;81;35;1017.5;1012.4;-1;21.2;33.4;No;No
1;Richmond;16.9;37.7;0;33;4;15;63;18;1012.6;1009.1;-1;25.7;37.5;No;No
1;Richmond;21.4;38.6;0;56;6;9;71;31;1010.6;1006;-1;26.1;38.1;No;Yes
1;Richmond;22.2;27.1;12.4;50;2;6;95;90;1010.6;1006.3;8;23.8;25.2;Yes;Yes
1;Richmond;21.1;28.3;24;50;7;19;96;66;1006.8;1008.1;8;24.2;25.7;Yes;Yes
1;Richmond;19;25;1.2;24;9;9;93;72;1013.7;1011.6;8;19.9;24;Yes;No
1;Richmond;19.2;26;0.4;26;9;19;89;83;1014.7;1012.9;-1;21.4;23.4;No;No
1;Richmond;19.7;29;0.2;35;4;13;91;53;1017.5;1015.7;1;22.1;28.2;No;No
1;Richmond;19;24.9;0;28;6;4;81;67;1016.1;1013.6;8;22.3;24.3;No;No
1;Richmond;20.5;30.6;0;24;13;9;93;53;1008.2;1004;-1;21.4;29;No;No
1;Richmond;21.1;28.8;0.2;57;2;15;89;72;1003.2;1001.8;1;23.8;25.7;No;Yes
1;Richmond;18.5;31;8;69;2;20;83;60;1005.1;1001.2;1;21.7;29.7;Yes;Yes
1;Richmond;17.1;29.3;21;39;4;22;99;35;1004.3;1003.9;7;19.7;28;Yes;No
2;Richmond;18.3;26.9;0;35;6;11;82;56;1004.3;1001;-1;19.4;25.4;No;No
2;Richmond;14.6;29;0;35;7;7;75;43;1006.5;1003.3;-1;20.3;28.2;No;No
2;Richmond;16.8;32.6;0;33;6;7;85;41;1004;1001;-1;20.8;31.4;No;Yes
2;Richmond;18.3;25.6;10.4;54;11;22;92;51;1012.5;1012.8;8;19.2;24.7;Yes;No
2;Richmond;18.3;26.4;0;48;20;26;70;49;1018;1017.2;5;19.9;25.2;No;No
2;Richmond;17.6;26.7;0;39;9;13;85;72;1018.8;1016.2;8;18.5;24.3;No;No
2;Richmond;16.3;28.2;0.6;28;6;20;86;53;1018.3;1015.7;6;20.5;26.6;No;No
2;Richmond;16.2;30.3;0;31;6;6;84;48;1019.4;1016.9;1;20.2;28.8;No;No
2;Richmond;18.4;28.4;0;37;7;17;81;52;1020.9;1018.7;8;21.8;26.5;No;No
2;Richmond;17.1;30.9;0;30;7;13;81;47;1016.6;1011.9;-1;21.3;29.4;No;No
2;Richmond;16.7;30.3;0;30;6;9;81;51;1015.7;1012.9;-1;22;28.9;No;No
2;Richmond;18.5;30.8;0;28;6;9;84;46;1017;1013.8;-1;22.9;29.5;No;No
2;Richmond;22.2;32.4;0;28;7;15;74;54;1011.9;1006.4;-1;24.1;30.9;No;No
2;Richmond;16.1;29.1;0;41;6;28;72;51;1009.4;1007.7;3;22.1;27.1;No;No
2;Richmond;18.2;26.9;0;37;11;13;66;46;1011.6;1007.5;-1;20;24.8;No;No
2;Richmond;15.6;28.5;0;31;13;13;75;50;1010.2;1007.9;-1;18.8;27.1;No;No
2;Richmond;18;33.7;0;31;6;13;80;48;1012.4;1008.7;-1;23.1;32.4;No;No
2;Richmond;22.7;29.1;0;41;17;19;74;62;1018.1;1017.8;8;23.6;28;No;Yes
2;Richmond;20;29.6;3;30;13;11;86;63;1025.4;1023.6;3;22.2;28.7;Yes;No
2;Richmond;18.7;31.7;0.2;28;4;11;86;50;1025.4;1021.1;-1;22.7;30.7;No;No
2;Richmond;17.2;32.7;0;30;6;13;86;38;1021.5;1016.7;-1;21.7;31.1;No;No
2;Richmond;16.3;36.2;0;30;0;11;84;28;1016.1;1011.8;-1;21.6;34.4;No;No
2;Richmond;17.4;39.6;0;26;6;9;77;26;1012.4;1008.4;-1;23.1;38.3;No;No
2;Richmond;20;28.5;0;33;17;22;70;64;1015.5;1015;8;24.8;26.4;No;No
2;Richmond;18.9;29.7;0;35;11;19;75;47;1019.3;1017.7;3;24.2;28.6;No;No
2;Richmond;15.5;30.2;0;35;7;9;86;44;1018.9;1016.1;1;21.4;29.4;No;No
2;Richmond;15.9;28.8;0;33;0;17;75;56;1021.4;1019.5;8;22.1;27;No;No
3;Richmond;17.7;30.2;0;30;6;15;95;53;1022.3;1019.1;-1;20.5;29;No;No
3;Richmond;15.8;33.7;0.8;31;0;13;88;37;1021.3;1017.7;-1;20;33.1;No;No
3;Richmond;17.9;34.6;0;39;7;9;93;36;1021.5;1018.1;-1;21.5;33.1;No;No
3;Richmond;17.8;32.1;0;33;2;17;86;48;1022.1;1018.6;2;22.2;31.9;No;No
3;Richmond;15;32.8;0;30;0;9;86;33;1021.9;1018.2;-1;21.1;31.6;No;No
3;Richmond;14.3;32.3;0;35;4;11;84;44;1023.3;1019.6;1;20.5;30.6;No;No
3;Richmond;16.6;33.2;0;31;6;11;85;47;1021.8;1017.6;-1;22.1;31.8;No;No
3;Richmond;22.7;32;0;28;6;7;85;53;1019.8;1016.9;-1;23.7;29.1;No;No
3;Richmond;19.7;33.4;1;28;7;9;89;38;1019.8;1016.7;-1;22.5;32.8;No;No
3;Richmond;20;32.1;0;46;4;13;80;42;1020.3;1016.6;-1;23.1;30.6;No;No
3;Richmond;19.9;33.8;0;61;0;15;88;45;1016.6;1012.6;-1;22;32.3;No;No
3;Richmond;21.3;25.3;0.4;30;15;15;76;80;1019.7;1018.6;8;21.9;22.5;No;Yes
3;Richmond;18.2;28.1;2.8;30;9;15;96;47;1020.3;1017.3;3;19;26.2;Yes;No
3;Richmond;18.7;28.4;0.6;30;7;17;85;63;1017.1;1012.3;2;21.3;25.2;No;No
3;Richmond;17.3;30.4;0;57;20;30;85;64;1003.1;997.1;-1;21.2;27.5;No;No
3;Richmond;9.7;25.6;0.4;39;2;9;56;26;1011.1;1010.3;-1;17.4;24.4;No;No
3;Richmond;15.6;24.8;0;46;17;17;54;49;1017.6;1015.9;8;19.2;22.6;No;Yes
3;Richmond;14.9;21.5;2.8;39;9;9;85;80;1018.6;1016.9;8;17.4;18.7;Yes;No
3;Richmond;14.8;26.3;0.2;35;17;22;66;45;1017.7;1014.9;8;19.1;24;No;No
3;Richmond;10.9;27.2;0;26;0;13;73;39;1018.5;1016.1;-1;17.4;25.7;No;No
3;Richmond;13.6;30.4;0;31;0;9;88;30;1021.1;1018.1;-1;17.8;28.9;No;No
3;Richmond;13.7;27.5;0;28;0;13;81;52;1019;1016.1;-1;16.9;25;No;No
3;Richmond;14.1;29.5;0;28;0;6;89;38;1018.8;1014.9;-1;18.4;27.9;No;No
3;Richmond;14.2;28.4;0;37;0;24;97;60;1018.2;1015.8;8;18.4;26;No;No
3;Richmond;18.1;27.9;0;24;9;9;85;53;1018.7;1014.8;-1;20.9;27.2;No;No
3;Richmond;20.4;23.7;0;17;11;7;88;92;1017.4;1016.1;8;21;21.4;No;Yes
3;Richmond;16.9;28.3;3.6;39;4;19;89;36;1015.2;1012;8;19.7;26.5;Yes;No
3;Richmond;10.5;27.4;0.2;33;4;9;67;36;1017.6;1015.5;6;16.6;26.4;No;No
4;Richmond;14.4;30.6;0;31;0;17;77;35;1019.2;1014.2;-1;19.3;28.9;No;No
4;Richmond;12.8;32;0;31;0;13;81;18;1016.8;1014;-1;17.6;30.8;No;No
4;Richmond;14.6;27.9;0;31;9;20;66;52;1024.8;1020.9;3;22.9;26.5;No;Yes
4;Richmond;17.7;25.6;1.4;26;9;13;86;63;1023.1;1018.8;3;20.4;24.9;Yes;No
4;Richmond;15.5;32.2;0.2;33;6;19;99;40;1020.3;1013.6;-1;17.7;31.2;No;No
4;Richmond;13.9;36.6;0;44;15;24;60;26;1015.9;1010.7;4;25.5;34.6;No;No
4;Richmond;17.1;21.2;0;33;20;17;65;55;1023.2;1022.3;8;19.9;20.4;No;No
4;Richmond;16.4;21;0;31;6;13;80;74;1023.6;1021;7;18;20.5;No;No
4;Richmond;12.3;26.3;0;30;6;9;65;46;1022.1;1017.9;-1;20.2;25.6;No;No
4;Richmond;12.2;30.2;0;31;6;9;76;29;1019.8;1014.6;-1;19.1;28.7;No;No
4;Richmond;7.8;28.1;0;37;6;6;58;29;1017.8;1015.3;-1;18.3;27;No;No
4;Richmond;13.6;24;0.4;31;7;19;82;62;1023.4;1021.2;6;18.9;21.6;No;No
4;Richmond;13.1;25.8;0;26;11;17;69;52;1027.6;1025.6;8;20.1;23.4;No;No
4;Richmond;11.5;25.6;0.2;28;6;13;89;59;1030.3;1027;8;17.7;23.6;No;No
4;Richmond;12.1;28.8;0;24;6;13;80;36;1026.5;1020.7;-1;19.1;27.9;No;No
4;Richmond;11;29.7;0;24;7;13;82;31;1021.2;1016.9;-1;18.8;29;No;No
4;Richmond;17.2;22.6;0;39;13;20;76;74;1022.5;1020.4;8;19.8;19.7;No;No
4;Richmond;13.6;24.7;0;31;11;17;80;76;1022.2;1018.9;4;19.2;20.2;No;No
4;Richmond;15.7;25.8;0.4;22;2;6;81;46;1022;1019.5;-1;19.9;25.2;No;No
4;Richmond;14.1;27.4;0.2;24;6;6;95;49;1024.8;1021.1;-1;17.7;26.6;No;No
4;Richmond;13.5;28.8;0;22;4;15;99;44;1023.2;1018.2;-1;17.2;28.3;No;No
4;Richmond;11.5;27.4;0;44;11;22;82;66;1020.3;1019.3;8;18.9;19.7;No;No
4;Richmond;15.2;20.4;0.4;39;22;17;61;62;1024.9;1024.6;8;18.5;19.3;No;Yes
4;Richmond;14;24.1;4.8;37;13;24;81;47;1030.2;1028.8;-1;18.5;21.7;Yes;No
4;Richmond;8;24.1;0;22;6;11;87;45;1032.4;1028.7;-1;14.7;23.1;No;No
4;Richmond;8.2;25;0;26;6;6;91;50;1031.2;1026.7;-1;15.2;23.6;No;No
4;Richmond;9.2;27;0;31;9;17;99;45;1028.1;1022.7;2;14.1;25.9;No;No
4;Richmond;10.3;27.7;0;19;2;11;98;47;1025.3;1020.7;-1;15.1;26.9;No;No
4;Richmond;9.8;26.1;0;22;2;17;87;52;1023;1017.7;-1;16.9;25.5;No;No
4;Richmond;15.8;25.2;0.6;28;6;11;94;64;1018.7;1015.5;-1;18.4;25.1;No;Yes
5;Richmond;13;28.3;1.4;43;17;26;96;41;1013.6;1009.8;1;19.1;27.9;Yes;No
5;Richmond;7.6;24.6;0.2;20;9;9;67;46;1017.3;1012;-1;15.6;22.7;No;No
5;Richmond;5.9;26.5;0;43;7;20;67;26;1012.7;1006.6;-1;15.2;25.9;No;No
5;Richmond;7.8;26.7;0;20;7;6;49;34;1015.1;1013.3;1;20.2;25.6;No;No
5;Richmond;7.3;25.4;0;22;6;13;73;35;1021;1016.1;-1;15.3;24.9;No;No
5;Richmond;6.8;26.4;0;19;6;11;88;33;1019.9;1016.6;-1;12.6;25.5;No;No
5;Richmond;5.5;26.4;0;24;6;9;89;46;1021.8;1017.7;-1;12;25;No;No
5;Richmond;11.9;20.2;0;13;4;0;94;77;1018.5;1013.7;8;15.8;20.1;No;Yes
5;Richmond;15.8;23.1;1.4;48;11;17;99;80;1008.4;1003.4;6;17.7;21.6;Yes;No
5;Richmond;16.1;25.1;0.2;65;31;30;45;42;1007.1;1005.7;-1;21.3;22.3;No;No
5;Richmond;7.4;23;0;41;11;22;34;33;1015.6;1012.9;-1;18;19.8;No;No
5;Richmond;12.5;24.5;0;50;13;24;47;42;1014.9;1014.7;-1;19.9;22.9;No;No
5;Richmond;5.4;25.8;0;20;2;6;72;33;1022.1;1019.6;-1;15.1;24.7;No;No
5;Richmond;2.6;27.3;0;17;6;11;80;18;1024.1;1019.4;-1;11.9;27;No;No
5;Richmond;4.4;24.5;0;26;7;13;69;42;1017.9;1013.9;-1;14.1;23.2;No;No
5;Richmond;5.8;25.4;0;24;7;17;71;40;1022.1;1017.1;-1;15.5;23.3;No;No
5;Richmond;10.3;28.5;0;41;9;24;57;23;1017.2;1014.4;-1;19.5;27.7;No;No
5;Richmond;4.8;21.8;0;20;0;9;80;41;1019.3;1015;-1;11.5;20.8;No;No
5;Richmond;4.1;24.3;0;39;0;28;66;28;1018.4;1013.8;-1;12.9;23.2;No;No
5;Richmond;5.7;25;0;22;0;7;67;35;1021.3;1018.7;-1;13.6;24.1;No;No
5;Richmond;6.8;22.3;0;20;6;13;89;57;1027.8;1023.5;-1;13.5;21.1;No;No
5;Richmond;8;26.2;0;15;7;7;99;47;1024.7;1019.5;-1;11.4;25.1;No;No
5;Richmond;7.9;27.3;0;69;20;30;56;21;1013.8;1013;-1;21.2;24.1;No;No
5;Richmond;2.2;23;0;35;6;26;71;23;1018.6;1014.1;-1;10;22.1;No;No
5;Richmond;0.5;21.7;0;26;6;7;80;32;1018.4;1012.8;-1;9.4;20.5;No;No
5;Richmond;8.7;21.7;0;52;22;20;52;48;1006.3;1001.1;7;15.9;21;No;No
5;Richmond;11.5;19.7;0;57;22;30;37;32;1003.9;1002.6;-1;15.7;18;No;No
5;Richmond;5.1;17.3;0.6;44;11;22;88;48;1007.4;1006.5;1;10.5;16.5;No;No
5;Richmond;-0.4;20;0.4;20;6;13;87;31;1017.5;1016.1;-1;9.2;19.3;No;No
5;Richmond;-2.1;18.7;0;20;7;7;84;34;1026.4;1024;-1;4.9;17.9;No;No
5;Richmond;-0.3;19.8;0;31;2;19;82;64;1030.2;1027;-1;7;17.7;No;Yes
6;Richmond;7;17.7;1.6;19;0;9;98;70;1029.3;1026.1;8;12.8;16.7;Yes;No
6;Richmond;6.3;19.4;0;17;9;6;99;58;1027.2;1024;1;10.4;18;No;No
6;Richmond;9.4;18.1;0;17;9;9;92;67;1026;1021.6;4;12.4;17.8;No;Yes
6;Richmond;12.3;18.5;5;44;7;22;99;87;1015.3;1008.5;8;14.3;18;Yes;Yes
6;Richmond;14.3;17.8;70.6;44;17;9;99;99;1001.3;996.4;8;16.2;17.6;Yes;Yes
6;Richmond;13.1;19.7;78.4;46;9;19;64;44;1000.8;999;-1;15.1;18.5;Yes;No
6;Richmond;10.5;19.9;0;50;17;20;62;44;1004;1003.2;8;15.7;18.7;No;No
6;Richmond;6.1;20.8;0;44;7;11;71;46;1011.7;1010.1;-1;13.7;18.5;No;No
6;Richmond;12.9;22.4;0;59;22;24;65;36;1007.4;1006.4;-1;17.8;21.7;No;No
6;Richmond;9;21.2;0;41;2;26;70;46;1017.8;1017.3;-1;14.6;19.7;No;No
6;Richmond;5.9;20.4;0;41;7;22;66;42;1023.2;1021;-1;12.5;19;No;No
6;Richmond;1.8;17.8;0;20;2;6;82;37;1037;1035;-1;8.1;17.2;No;No
6;Richmond;4;18.8;0;20;6;13;85;60;1039.1;1035.1;5;9.1;17.8;No;No
6;Richmond;3.4;22;0;17;4;6;98;44;1036.2;1031.3;-1;7.7;21.1;No;No
6;Richmond;2.7;19.9;0;15;2;7;98;49;1033.9;1029.7;-1;7.4;19.4;No;No
6;Richmond;5.3;22.2;0;22;0;15;99;44;1025.7;1018.9;-1;7.8;21.3;No;No
6;Richmond;5.9;19.3;0;24;2;11;96;70;1018;1014.4;8;9.4;18.5;No;Yes
6;Richmond;9.4;21.7;4.2;19;0;11;99;76;1017.4;1015.4;-1;13.3;19.5;Yes;No
6;Richmond;12.5;15.4;0;19;0;11;98;99;1017.2;1009.5;8;14.5;14.7;No;Yes
6;Richmond;13;19.5;27.8;48;9;22;94;60;999.3;995.2;8;14.7;16.4;Yes;No
6;Richmond;13.7;18.1;0;70;31;35;51;44;1003.8;1002.9;-1;16;16.9;No;No
6;Richmond;12;20;0;52;30;24;52;42;1004.5;1006.2;-1;16.8;18.5;No;No
6;Richmond;4.1;18.7;0;37;6;13;75;50;1012.8;1007.4;1;10.7;16.5;No;No
6;Richmond;10.7;16.6;0;74;11;41;55;39;1004.6;1003.7;-1;15.1;14.2;No;No
6;Richmond;2.4;14.7;0;39;2;19;50;32;1019;1018.5;-1;9.8;14;No;No
6;Richmond;-1.2;14.5;0;13;0;7;92;50;1021.7;1017.5;-1;3.8;12.9;No;Yes
6;Richmond;3.8;12.9;1.4;33;2;17;91;60;1015.9;1013.9;7;8.5;12.4;Yes;No
6;Richmond;5.4;17.1;0.2;33;6;20;70;43;1023.4;1023.2;-1;9.4;16.2;No;No
6;Richmond;-1.2;17.4;0;13;6;9;88;38;1029;1025.3;-1;5;16.8;No;No
6;Richmond;-1.4;15;0;33;0;19;98;39;1021.5;1014.9;8;3.4;14.5;No;No
7;Richmond;3.4;17.2;0;39;9;19;52;36;1016.3;1016.6;-1;12.1;16.7;No;No
7;Richmond;-0.3;17.6;0;24;4;13;85;40;1026;1023.3;-1;6.9;17.2;No;No
7;Richmond;-0.6;16.8;0;15;2;7;92;47;1027;1022.3;-1;6;16.4;No;No
7;Richmond;-1;14.2;0;13;6;0;98;60;1021;1016.1;-1;2.4;14;No;Yes
7;Richmond;2.3;17.9;4.8;37;9;24;98;56;1012.1;1006;1;8.1;17.6;Yes;No
7;Richmond;7.5;17.7;0.4;50;11;22;54;51;1005.3;1004;8;14;15.8;No;No
7;Richmond;11.8;18.8;0;44;17;20;83;70;1016.1;1016.7;8;14.8;17;No;Yes
7;Richmond;11.9;16.7;3.6;24;6;11;98;98;1020.3;1018.5;8;12.9;13.7;Yes;Yes
7;Richmond;6.1;18;4.4;20;4;13;98;60;1023.7;1022;8;11.1;16.6;Yes;No
7;Richmond;9.9;18;0.2;22;6;17;92;65;1025.3;1020.5;-1;13.1;17.4;No;No
7;Richmond;10.6;19.4;0;54;17;24;86;59;1015.2;1010.5;7;13.1;18.5;No;No
7;Richmond;12;20.1;0.6;63;6;28;42;28;1010.5;1007.5;-1;17.6;18.4;No;No
7;Richmond;8.4;14.6;0;65;20;22;42;31;1019.6;1020.3;-1;11;14.2;No;No
7;Richmond;-1.5;16.9;0;22;9;7;89;37;1030.1;1025.8;-1;4.7;16.7;No;No
7;Richmond;-1.9;17;0;17;4;4;86;37;1031.1;1027.6;-1;4.3;16.6;No;No
7;Richmond;1.5;17.4;0;13;2;6;94;56;1033.8;1030.3;8;6.1;16.5;No;No
7;Richmond;6.1;19.5;0.6;19;2;9;99;73;1031.5;1026.9;4;12.3;18.4;No;No
7;Richmond;6.3;24.9;0;35;4;20;99;46;1025.1;1019.9;-1;8.9;24.7;No;No
7;Richmond;8.7;25.2;0;20;6;11;95;60;1021.8;1018.8;8;13.9;23.4;No;Yes
7;Richmond;13.9;16.4;24.4;30;9;6;99;98;1019.8;1018.6;7;16.2;16.2;Yes;Yes
7;Richmond;14.1;19.3;16.8;19;7;9;98;73;1020.2;1015.6;-1;14.7;19.1;Yes;No
7;Richmond;8.5;25.7;0.2;57;22;33;75;48;1008.9;1001.3;-1;18.8;25.5;No;Yes
7;Richmond;13.9;17.2;1.2;76;24;28;41;41;1005.1;1005.2;-1;14.7;16.3;Yes;No
7;Richmond;2.3;14.2;0;50;6;20;81;44;1016.3;1012.6;-1;6.1;12.5;No;No
7;Richmond;5.6;17.4;0;57;20;30;49;39;1013.1;1012.4;-1;13.7;16.2;No;No
7;Richmond;6.9;19.7;0;54;13;26;51;36;1014.5;1013;-1;15.1;18.6;No;No
7;Richmond;4.4;19;0;70;20;31;54;41;1012.7;1014.5;1;15.4;17.4;No;No
7;Richmond;1.4;19.5;0;24;6;11;86;39;1025;1020.3;-1;7.9;19;No;No
7;Richmond;-0.9;18.3;0;30;4;7;85;42;1023.6;1018.1;-1;6;17.3;No;No
7;Richmond;0.4;18.9;0;19;0;11;89;49;1023.8;1019.9;-1;7.6;18.4;No;No
7;Richmond;6;20.4;0;17;6;9;97;41;1018.2;1015.1;-1;9.1;20;No;No
8;Richmond;5.5;15.5;0;13;6;7;91;70;1017.5;1013;7;10.1;15.1;No;No
8;Richmond;7.9;15.5;0.4;33;2;17;99;98;1014;1014.4;8;9.8;10.3;No;Yes
8;Richmond;9;14;14.4;48;13;17;86;77;1018.9;1018.5;7;11.1;13.5;Yes;Yes
8;Richmond;9.8;16.6;4.6;50;19;20;89;81;1024.9;1025.5;8;10.9;14;Yes;Yes
8;Richmond;8;15.8;6.8;26;0;9;89;73;1031.1;1028.2;8;10.8;14.5;Yes;No
8;Richmond;6.8;16.4;0;22;2;7;98;59;1029.3;1026.3;7;10.2;15.9;No;No
8;Richmond;8.5;18.2;0;31;6;2;98;55;1027.4;1024.3;8;10.8;16.6;No;No
8;Richmond;3.1;18.9;0;20;4;7;97;48;1026.8;1022.6;-1;8.3;18.7;No;No
8;Richmond;2.9;19.4;0;48;2;6;97;56;1023.3;1017.5;-1;8;18.9;No;No
8;Richmond;7.9;24.9;0.2;44;11;19;57;35;1015.8;1011.2;4;17.5;24.3;No;No
8;Richmond;8.3;20.9;0;41;19;20;47;31;1019.1;1017.2;-1;15.1;19.5;No;No
8;Richmond;-0.3;18.6;0;31;6;20;78;35;1024.8;1019.2;-1;7.3;18.2;No;No
8;Richmond;2.8;20.3;0;20;7;6;64;39;1022.9;1020.2;2;11.6;18.9;No;No
